ID,NAME,PROVINCE,LATITUDE,LONGITUDE,ELEVATION,HOURLY_FIRST_DAY, HOURLY_LAST_DAY, DAILY_FIRST_DAY, DAILY_LAST_DAY,MONTHLY_FIRST_DAY, MONTHLY_LAST_DAY
143,CAMPBELL LAKE,BC,50.0166666666667,-125.4,15.2,null,null,1919-08-01,1933-02-28,1919-01-01,1933-12-01
148,CAMPBELL R LAKEVIEW FC,BC,50.2,-125.55,198.1,null,null,1970-08-01,1973-04-30,1970-01-01,1973-12-01
144,CAMPBELL RIVER,BC,50.0166666666667,-125.3,79.2,null,null,1936-02-01,1969-05-31,1936-01-01,1969-12-01
51317,CAMPBELL RIVER A,BC,49.9519444444444,-125.273055555556,108.8,2013-06-11,2013-12-30,null,null,null,null
145,CAMPBELL RIVER A,BC,49.9519444444444,-125.273055555556,108.8,1979-03-01,2013-06-13,1965-01-01,2013-12-29,1965-01-01,2007-02-01
146,CAMPBELL RIVER BCFS,BC,50.0666666666667,-125.316666666667,128,null,null,1969-06-01,1982-10-31,1969-01-01,1982-12-01
147,CAMPBELL RIVER BCHPA GEN,BC,50.05,-125.316666666667,30.5,null,null,1972-11-01,1982-08-31,1972-01-01,1982-12-01
149,CAMPBELL RIVER STP,BC,50.0166666666667,-125.233333333333,3,null,null,1982-04-01,1996-05-31,1982-01-01,1996-05-01
150,CAMPBELL RIVER SURFSIDE,BC,49.945,-125.2075,9,null,null,1981-02-01,2013-08-31,1981-01-01,2007-02-01
4890,CAMPBELLCROFT,ONT,44.1,-78.3833333333333,198.1,null,null,1961-01-01,1964-10-31,1961-01-01,1964-12-01
4891,CAMPBELLCROFT GANARASKA,ONT,44.0666666666667,-78.5,259.1,null,null,1979-05-01,1992-11-30,1979-01-01,1992-12-01
4892,CAMPBELLFORD,ONT,44.3,-77.8,146.3,null,null,1915-06-01,1997-12-31,1915-01-01,1997-12-01
4893,CAMPBELLS CROSS,ONT,43.8,-79.8666666666667,281.9,null,null,1951-06-01,1951-09-30,1951-01-01,1951-12-01
4893,CAMPBELLS CROSS,ONT,43.8,-79.8666666666667,281.9,null,null,1951-06-01,1951-09-30,1951-01-01,1951-12-01
6130,CAMPBELLTON,NB,48,-66.6666666666667,7.6,1953-01-01,1966-11-30,1945-07-01,1966-11-30,1945-01-01,1966-12-01
6131,CAMPBELLTON POWER ST,NB,48,-66.6833333333333,25.6,null,null,1937-05-01,1978-05-31,1937-01-01,1978-12-01
4894,CAMPBELLVILLE,ONT,43.4666666666667,-79.9333333333333,259.1,null,null,1967-06-01,1968-05-31,1967-01-01,1968-12-01
2490,CAMPSIE,ALTA,54.1322227777778,-114.677778888889,670.6,null,null,1910-06-01,2013-10-02,1910-01-01,2007-11-01
51899,CAMPSIE AUTO,ALTA,54.1305669444444,-111.677515277778,647,2013-11-07,2013-12-29,2013-11-07,2013-12-27,null,null
1838,CAMROSE,ALTA,53.0333333333333,-112.8,675.1,null,null,1928-09-01,1941-05-31,1928-01-01,1941-12-01
1839,CAMROSE,ALTA,53.0347222222222,-112.814166666667,739,1994-02-01,2013-12-30,1946-03-01,2013-12-30,1946-01-01,2007-11-01
1840,CAMROSE 2,ALTA,52.95,-112.8,737.6,null,null,1947-04-01,2012-06-27,1947-01-01,2007-11-01
8932,CAMSELL RIVER (AUT),NWT,65.6166666666667,-118.116666666667,230.4,1983-10-19,1990-11-09,null,null,null,null
1169,CANAL FLATS,BC,50.15,-115.816666666667,808.6,null,null,1924-01-01,1948-12-31,1924-01-01,1948-12-01
1168,CANAL FLATS RANGER STN,BC,50.15,-115.816666666667,816.9,null,null,1962-07-01,1982-09-30,1962-01-01,1982-12-01
4613,CANBORO,ONT,42.9666666666667,-79.5833333333333,182.9,null,null,1946-09-01,1971-09-30,1946-01-01,1971-12-01
2860,CANDIAC,SASK,50.2166666666667,-103.25,684.9,null,null,1983-06-01,1983-07-31,1983-01-01,1983-12-01
27005,CANDLE LAKE,SASK,53.75,-105.266666666667,494.7,null,null,1994-06-01,1997-03-31,1994-01-01,1997-03-01
3214,CANDO,SASK,52.4,-108.266666666667,710,null,null,1984-07-01,1999-06-30,1984-01-01,1999-06-01
3213,CANDO,SASK,52.4,-108.116666666667,716.3,null,null,1970-08-01,1971-09-30,1970-01-01,1971-12-01
4614,CANFIELD,ONT,43,-79.75,189,null,null,1969-11-01,1971-11-30,1969-01-01,1971-12-01
576,CANIM LAKE,BC,51.9,-120.783333333333,944.9,null,null,1959-03-01,1959-10-31,1958-01-01,1959-12-01
1245,CANIM LAKE EAGLE CREEK,BC,51.8666666666667,-120.866666666667,780,null,null,1987-06-01,1991-06-30,1987-01-01,1991-11-01
2374,CANMORE,ALTA,51.0833333333333,-115.35,1309.1,null,null,1958-10-01,1958-10-31,1958-01-01,1958-12-01
4741,CANNING,ONT,43.1833333333333,-80.45,259.1,null,null,1968-04-01,1971-11-30,1968-01-01,1971-12-01
6311,CANNING,NS,45.15,-64.45,27.1,null,null,1979-12-01,1981-05-31,1979-01-01,1981-12-01
2861,CANNINGTON MANOR,SASK,49.7166666666667,-102.033333333333,629.1,null,null,1895-05-01,1918-03-31,1895-01-01,1918-12-01
6132,CANOBIE,NB,47.6833333333333,-65.3833333333333,33.5,null,null,1977-09-01,1978-02-28,1977-01-01,1978-12-01
1246,CANOE POINT,BC,50.8,-119.066666666667,353.3,null,null,1910-06-01,1920-09-30,1910-01-01,1920-12-01
1354,CANOE RIVER,BC,52.7333333333333,-119.383333333333,953.1,null,null,1971-09-01,1975-10-31,1975-01-01,1975-12-01
2862,CANORA,SASK,51.6333333333333,-102.383333333333,481.9,null,null,1965-07-01,1984-07-31,1965-01-01,1984-12-01
6312,CANSO,NS,45.3166666666667,-60.9666666666667,25.9,1963-12-13,1971-12-15,1963-12-01,1971-12-31,1964-01-01,1971-12-01
6133,CANTERBURY,NB,45.8833333333333,-67.4666666666667,173.8,null,null,1970-06-01,1990-06-30,1970-01-01,1990-12-01
5643,CAOTIBI,QUE,50.7166666666667,-67.5166666666667,609.6,null,null,1975-08-01,1980-09-30,1977-01-01,1980-12-01
5671,CAP AUX CORBEAUX,QUE,47.45,-70.45,350.5,null,null,1958-08-01,1972-05-31,1958-01-01,1972-12-01
5776,CAP CHAT,QUE,49.0833333333333,-66.75,36.6,null,null,1882-07-01,1974-11-30,1882-01-01,1974-12-01
9000,CAP CHAT (AUT),QUE,49.0833333333333,-66.7333333333333,35.3,1994-02-01,1996-09-29,1993-02-04,1996-09-29,null,null
5777,CAP CHAT DELVAL,QUE,49.1,-66.7,30.5,null,null,1974-12-01,1983-05-31,1974-01-01,1983-12-01
5778,CAP CHAT EST,QUE,49.1166666666667,-66.65,15.2,null,null,1973-06-01,1973-09-30,1973-01-01,1973-12-01
5209,CAP DE LA MADELEINE,QUE,46.3666666666667,-72.5333333333333,17.1,null,null,1920-12-01,1932-04-30,1920-01-01,1932-12-01
5779,CAP DES ROSIERS,QUE,48.85,-64.2,15,null,null,1973-10-01,2013-10-31,1973-01-01,2013-10-01
6316,CAP LA RONDE,NS,45.5666666666667,-60.9,15.2,null,null,1971-04-01,1972-08-31,1971-01-01,1972-12-01
5781,CAP MADELEINE,QUE,49.2333333333333,-65.3166666666667,2,null,null,1882-07-01,1994-05-31,1882-01-01,1994-12-01
6134,CAP PELE,NB,46.1833333333333,-64.2333333333333,30.5,null,null,1971-11-01,1978-03-31,1971-01-01,1978-12-01
5210,CAP ROUGE,QUE,46.7666666666667,-71.3,12.2,null,null,1911-05-01,1940-06-30,1911-01-01,1940-12-01
5782,CAP SEIZE,QUE,49.0166666666667,-66.4,229,null,null,1967-01-01,1994-05-31,1967-01-01,1994-12-01
5673,CAP TOURMENTE,QUE,47.0666666666667,-70.7833333333333,6.1,null,null,1971-01-01,1984-12-31,1971-01-01,1984-12-01
27195,CAP-CHAT,QUE,49.1091666666667,-66.6544444444445,5,1996-10-08,2013-12-30,1996-10-08,2013-12-29,null,null
9001,CAP-D'ESPOIR,QUE,48.4194444444444,-64.3169444444444,15.4,1994-02-01,2013-12-30,1992-12-02,2013-12-30,null,null
8999,CAP-MADELEINE,QUE,49.2508333333333,-65.3247222222222,29,1994-02-01,2013-12-30,1992-12-30,2013-12-30,null,null
10963,CAP-ROUGE,QUE,48.3741666666667,-70.5352777777778,7.3,1994-02-03,2013-12-30,1994-07-14,2013-12-30,null,null
10869,CAP-TOURMENTE,QUE,47.0786111111111,-70.7808333333333,6,1994-02-01,2013-12-30,1993-08-26,2013-12-29,null,null
10075,CAPE BATHURST,NWT,70.55,-127.95,17,1986-09-11,1989-08-05,null,null,null,null
235,CAPE BEALE LIGHT,BC,48.7861111111111,-125.216111111111,25.9,null,null,1984-10-01,2013-12-29,1984-01-01,2007-02-01
6587,CAPE BROYLE,NFLD,47.1,-52.9333333333333,6.1,null,null,1955-10-01,1997-05-31,1955-01-01,1997-05-01
50328,CAPE DORSET A,NU,64.2302777777778,-76.525,48.2,2012-06-11,2013-12-30,2012-06-14,2013-12-30,null,null
50288,CAPE DORSET A,NU,64.2302777777778,-79.525,48.2,2012-07-18,2013-12-30,null,null,null,null
1738,CAPE DORSET A,NU,64.2302777777778,-76.525,48.2,1970-09-10,2012-07-26,1963-02-01,2010-12-30,1963-01-01,2007-11-01
47447,CAPE DORSET AWOS,NU,64.23,-76.5266666666667,48.2,2008-07-02,2012-06-14,2008-07-24,2012-06-14,null,null
43163,CAPE DORSET CLIMATE,NU,64.23075,-76.5304444444444,50,2005-04-21,2013-12-30,2005-03-01,2013-12-27,2005-04-01,2007-09-01
1739,CAPE DYER,NU,66.65,-61.3833333333333,725.1,1955-12-08,2013-12-30,1958-02-01,2013-12-30,1958-01-01,1959-12-01
1740,CAPE DYER A,NU,66.5833333333333,-61.6166666666667,392.6,1959-09-01,1994-08-17,1959-08-01,1993-09-23,1959-01-01,1993-12-01
10936,CAPE GEORGE,NS,45.8741666666667,-61.9013888888889,120,1994-02-01,2002-08-14,null,null,null,null
6772,CAPE HARRISON,NFLD,54.7666666666667,-58.45,10.1,1953-01-01,1961-12-31,1943-11-01,1961-12-31,1943-01-01,1961-12-01
1741,CAPE HERSCHEL,NU,78.6166666666667,-74.7,60,1973-06-04,1974-09-20,1973-06-01,1974-09-30,1973-01-01,1974-12-01
1742,CAPE HOOPER,NU,68.4725,-66.8152777777778,390.1,1956-03-01,2013-12-30,1957-01-01,2013-12-30,1957-01-01,2007-09-01
6089,CAPE HOPES ADVANCE,QUE,61.0833333333333,-69.55,73.2,1953-01-01,1971-08-31,1928-10-01,1971-08-31,1929-01-01,1971-12-01
6313,CAPE JOHN,NS,45.7833333333333,-63.0833333333333,15.2,null,null,1959-04-01,1960-10-31,1959-01-01,1960-12-01
10836,CAPE KAKKIVIAK,NFLD,59.985,-64.165,551.1,1994-02-01,2013-12-30,1994-12-29,2013-12-29,null,null
10841,CAPE KIGLAPAIT,NFLD,57.1358333333333,-61.4755555555556,834.1,1994-02-01,2013-12-30,1994-12-30,2013-12-30,null,null
151,CAPE LAZO,BC,49.7,-124.866666666667,38.1,null,null,1935-11-01,1962-08-31,1935-01-01,1962-12-01
51618,CAPE LIVERPOOL,NU,73.6680638888889,-78.2933527777778,2,2013-07-23,2013-10-05,null,null,null,null
10834,CAPE MCLAUGHLIN,NU,68.6647222222222,-85.5913888888889,383.2,1992-12-31,1993-04-27,null,null,null,null
10839,CAPE MERCY,NU,64.9577777777778,-63.5777777777778,582.6,1994-05-19,2013-12-30,1994-12-29,2013-12-30,2005-11-01,2007-09-01
152,CAPE MUDGE,BC,49.9984722222222,-125.195472222222,4.6,1994-02-01,2001-12-13,1978-09-01,2013-12-29,1978-01-01,2007-02-01
27382,CAPE MUDGE CS,BC,50,-125.2,4,1998-03-12,1998-11-16,null,null,null,null
1787,CAPE NOREM,NWT,77.4666666666667,-110.466666666667,13.7,null,null,1970-04-01,1970-08-31,1970-01-01,1970-12-01
6588,CAPE NORMAN,NFLD,51.6333333333333,-55.9,18.6,null,null,1882-11-01,1946-12-31,1882-01-01,1946-12-01
6314,CAPE NORTH,NS,47.0166666666667,-60.45,47.2,null,null,1958-10-01,1959-02-28,1958-01-01,1959-12-01
1633,CAPE PARRY A,NWT,70.1666666666667,-124.716666666667,86.6,1956-01-01,2013-12-30,1957-05-01,2013-12-30,1957-01-01,2007-08-01
1634,CAPE PEEL,NU,69.05,-107.316666666667,58.5,null,null,1959-01-01,1963-07-31,1959-01-01,1963-12-01
10828,CAPE PEEL WEST,NU,69.0358333333333,-107.823055555556,165.3,1994-02-01,2013-12-30,1993-01-24,2013-12-30,null,null
6590,CAPE RACE (AUT),NFLD,46.66,-53.0763888888889,26.5,1953-01-01,2013-12-30,1920-10-01,2013-12-27,1920-01-01,2007-07-01
6315,CAPE SABLE,NS,43.3833333333333,-65.6166666666667,3,null,null,1948-04-01,1986-04-30,1948-01-01,1986-12-01
236,CAPE SCOTT,BC,50.8,-128.45,6.1,null,null,1897-04-01,1909-03-31,1897-01-01,1908-12-01
237,CAPE SCOTT,BC,50.7822222222222,-128.427222222222,71.6,1966-06-01,2001-12-13,1965-12-01,2012-01-04,1965-01-01,2007-02-01
6591,CAPE ST GEORGE,NFLD,48.4666666666667,-59.2666666666667,45.7,null,null,1974-10-01,1977-04-30,1974-01-01,1977-12-01
352,CAPE ST JAMES,BC,51.9333333333333,-131.016666666667,92,1953-01-01,1992-08-31,1925-08-01,1998-04-30,1925-01-01,1998-04-01
10901,CAPE ST JAMES CS,BC,51.9358333333333,-131.015833333333,87.8,1993-09-30,2013-12-30,1992-11-01,2013-12-30,1994-01-01,2007-01-01
5672,CAPE WHITTLE,QUE,50.1630555555556,-60.0616666666667,7,1994-02-03,2013-12-30,1963-09-01,2013-12-30,1963-01-01,1968-12-01
301,CAPILANO INTAKE,BC,49.4,-123.15,146.3,null,null,1924-01-01,1955-10-31,1924-01-01,1955-12-01
5780,CAPLAN,QUE,48.1,-65.6833333333333,22.9,null,null,1947-04-01,2004-04-30,1947-01-01,2004-04-01
6592,CAPPAHAYDEN,NFLD,46.8666666666667,-52.95,15.2,null,null,1981-05-01,1999-04-30,1981-01-01,1999-04-01
2062,CAPPON SOUTH,ALTA,51.05,-110.65,737.6,null,null,1978-06-01,1980-03-31,1978-01-01,1980-12-01
3995,CARAMAT,ONT,49.2666666666667,-85.8333333333333,338.3,null,null,1949-05-01,1983-09-30,1949-01-01,1983-12-01
6135,CARAQUET,NB,47.8,-64.9333333333333,18.3,null,null,1980-04-01,1984-06-30,1980-01-01,1984-12-01
3478,CARBERRY,MAN,49.8666666666667,-99.35,385,null,null,1962-07-01,1999-11-30,1962-01-01,1999-11-01
27741,CARBERRY CS,MAN,49.9058055555556,-99.3574444444444,383.5,1994-09-01,2013-12-30,1994-07-25,2013-12-30,1996-01-01,2007-11-01
2063,CARBON,ALTA,51.4833333333333,-113.15,777.2,null,null,1925-06-01,1982-12-31,1925-01-01,1982-12-01
2375,CARBONDALE LO,ALTA,49.4333333333333,-114.366666666667,1798.3,null,null,1961-06-01,2011-08-23,1961-01-01,2007-09-01
6593,CARBONEAR,NFLD,47.7333333333333,-53.2333333333333,23.5,null,null,1972-11-01,1974-05-31,1972-01-01,1974-12-01
1526,CARCROSS,YT,60.1743333333333,-134.697808333333,660,null,null,1907-02-01,2008-08-25,1907-01-01,2007-02-01
3479,CARDALE,MAN,50.2333333333333,-100.333333333333,556.3,null,null,1966-11-01,1972-11-30,1966-01-01,1972-12-01
4238,CARDINAL,ONT,44.8,-75.3666666666667,52,null,null,1970-10-01,2000-10-31,1970-01-01,2000-10-01
4238,CARDINAL,ONT,44.8,-75.3666666666667,52,null,null,1970-10-01,2000-10-31,1970-01-01,2000-10-01
2863,CARDROSS,SASK,49.8166666666667,-105.65,701,null,null,1953-05-01,1982-08-31,1953-01-01,1982-12-01
2211,CARDSTON,ALTA,49.1316694444444,-113.241952777778,1193,null,null,1918-08-01,2005-03-31,1918-01-01,2005-03-01
8763,CARDSTON,ALTA,49.2,-113.3,0,null,null,1996-01-01,1997-02-28,null,null
26971,CARDSTON,ALTA,49.200575,-113.285838888889,1136,1994-05-30,2013-12-30,1994-07-06,2013-12-30,1996-04-01,2007-11-01
2212,CARDSTON EXP ST,ALTA,49.2,-113.3,1166.2,null,null,1955-01-01,1963-03-31,1955-01-01,1963-12-01
8954,CAREY ISLANDS GREENLAND,OTHR,76.7333333333333,-73.1833333333333,10.1,1973-08-11,1974-09-23,1973-01-01,1974-09-30,null,null
1355,CARIBOO LODGE,BC,52.7194697222222,-119.471749166667,1095.8,null,null,1975-11-01,2013-06-29,1975-01-01,2007-01-01
3996,CARIBOU ISLAND,ONT,47.3333333333333,-85.8333333333333,186.5,null,null,1935-05-01,1988-11-30,1935-01-01,1988-12-01
7582,CARIBOU ISLAND (AUT),ONT,47.3333333333333,-85.8333333333333,187,1994-02-01,2013-12-30,1993-01-09,2013-12-28,null,null
2064,CARIBOU MTN LO,ALTA,51.5166666666667,-114.566666666667,914.4,null,null,1975-05-01,1975-08-31,1975-01-01,1975-12-01
2669,CARIBOU MTN LO,ALTA,59.5166666666667,-114.566666666667,914.4,null,null,1976-05-01,1990-06-30,1976-01-01,1988-12-01
8990,CARIBOU POINT (AUT),NS,45.7666666666667,-62.6833333333333,2.4,1994-02-01,2013-12-30,1993-04-01,2013-12-30,2004-11-01,2007-07-01
5783,CARLETON,QUE,48.1166666666667,-66.1333333333333,12.2,null,null,1973-06-01,1985-01-31,1976-01-01,1984-12-01
4240,CARLETON PLACE,ONT,45.15,-76.2,145,null,null,1984-04-01,1999-02-28,1984-01-01,1999-02-01
4239,CARLETON PLACE,ONT,45.15,-76.1666666666667,136.9,null,null,1948-08-01,1976-02-29,1948-01-01,1976-12-01
8496,CARLETON SUR MER,QUE,48.1333333333333,-66.1166666666667,541,null,null,1968-10-01,1968-10-31,null,null
2671,CARLSON TOWER,ALTA,58.9166666666667,-111.8,213.4,null,null,1968-06-01,1974-06-30,1968-01-01,1974-12-01
2670,CARLSON'S LANDING LO,ALTA,58.9666666666667,-111.8,243.8,null,null,1975-05-01,1990-08-31,1975-01-01,1990-12-01
3280,CARLTON,SASK,52.8,-106.566666666667,520.6,null,null,1986-11-01,2009-10-29,1986-01-01,2007-11-01
2864,CARLYLE,SASK,49.6333333333333,-102.266666666667,630.9,null,null,1922-06-01,1996-10-31,1922-01-01,1996-10-01
1527,CARMACKS,YT,62.1,-136.3,524.9,null,null,1963-08-01,2008-08-25,1963-01-01,2007-02-01
27950,CARMACKS CS,YT,62.115,-136.191972222222,542.9,2000-04-18,2013-12-30,1999-09-01,2013-12-30,null,null
1528,CARMACKS TOWER,YT,62.1833333333333,-136.483333333333,1234.4,null,null,1974-06-01,1976-08-31,1976-01-01,1976-12-01
3582,CARMAN,MAN,49.4333333333333,-98.15,281.9,null,null,1964-07-01,2013-12-29,1964-01-01,2007-11-01
3583,CARMAN 2,MAN,49.5166666666667,-98,265.2,null,null,1885-04-01,1981-10-31,1885-01-01,1981-12-01
3570,CARMAN 3,MAN,49.5166666666667,-97.95,258.5,null,null,1984-09-01,1987-08-31,1984-01-01,1987-12-01
26857,CARMAN U OF M CS,MAN,49.4981111111111,-98.02975,268.2,1995-06-27,2013-12-30,1995-06-27,2013-12-30,1996-01-01,2007-11-01
238,CARMANAH,BC,48.6333333333333,-124.783333333333,39.6,null,null,1891-07-01,1902-06-30,1891-01-01,1902-12-01
239,CARMANAH POINT,BC,48.6116666666667,-124.751388888889,38.1,null,null,1968-03-01,2013-12-27,1968-01-01,2007-02-01
2213,CARMANGAY,ALTA,50.15,-112.783333333333,944.9,null,null,1961-07-01,1965-02-28,1961-01-01,1965-12-01
2214,CARMANGAY EXP ST,ALTA,50.1333333333333,-113.1,938.8,null,null,1955-01-01,1963-02-28,1955-01-01,1963-12-01
2215,CARMANGAY EXP ST 2,ALTA,50.2166666666667,-113.016666666667,938.8,null,null,1955-01-01,1963-02-28,1955-01-01,1963-12-01
2216,CARMANGAY EXP ST 3,ALTA,50.1166666666667,-113.333333333333,938.8,null,null,1955-01-01,1963-03-31,1955-01-01,1963-12-01
2217,CARMANGAY PLAINFIELD,ALTA,50.2166666666667,-112.883333333333,914.4,null,null,1965-11-01,1966-08-31,1965-01-01,1966-12-01
2218,CARMANGAY VILLAGE,ALTA,50.1244444444444,-113.111666666667,939.4,null,null,1965-11-01,2008-01-31,1965-01-01,2007-11-01
6594,CARMANVILLE,NFLD,49.4,-54.2666666666667,4,null,null,1982-11-01,2003-03-31,1982-01-01,2003-03-01
1082,CARMI,BC,49.5,-119.083333333333,1244.8,null,null,1924-01-01,1969-03-31,1924-01-01,1969-12-01
3078,CARMICHAEL,SASK,50.05,-108.65,807.4,null,null,1953-06-01,1971-03-31,1953-01-01,1971-12-01
3079,CARMICHAEL EXP ST,SASK,50.05,-108.65,807.4,null,null,1951-01-01,1954-12-31,1951-01-01,1954-12-01
240,CARNATION CREEK CDF,BC,48.9,-125,61,null,null,1971-04-01,1990-06-30,1971-01-01,1990-12-01
2865,CARNDUFF,SASK,49.2166666666667,-101.75,515.1,null,null,1962-06-01,2007-11-30,1962-01-01,2007-11-01
30055,CARNWOOD,ALTA,53.2343797222222,-114.654411944444,793.2,null,null,2000-06-01,2013-12-26,2000-06-01,2007-11-01
6595,CAROL LAKE PROJECT,NFLD,52.95,-66.9,0,null,null,1959-09-01,1960-07-31,1959-01-01,1960-12-01
2866,CARON,SASK,50.45,-105.866666666667,579.1,null,null,1915-01-01,1984-10-31,1915-01-01,1984-12-01
4241,CARP,ONT,45.3,-75.9833333333333,114.3,null,null,1960-05-01,1975-03-31,1960-01-01,1975-12-01
3480,CARROLL,MAN,49.55,-100,487.7,null,null,1969-11-01,1984-07-31,1969-01-01,1984-12-01
3475,CARROLL 2W,MAN,49.6,-100.066666666667,457.2,null,null,1973-09-01,1975-04-30,1973-01-01,1975-12-01
2491,CARROT CREEK,ALTA,53.6166666666667,-115.8,853.1,null,null,1980-08-01,1987-10-31,1980-01-01,1987-12-01
2492,CARROT CREEK LO,ALTA,53.45,-115.866666666667,1043.9,null,null,1939-05-01,2011-09-01,1939-01-01,2007-09-01
3408,CARROT RIVER EXP ST,SASK,53.3333333333333,-103.516666666667,0,null,null,1951-05-01,1956-12-31,1951-01-01,1956-12-01
3215,CARRUTHERS,SASK,52.9,-109.183333333333,643.1,null,null,1984-10-01,1993-06-30,1984-01-01,1993-12-01
2065,CARSTAIRS WEST,ALTA,51.5666666666667,-114.283333333333,1090,null,null,1984-07-01,1994-06-30,1984-01-01,1994-12-01
3358,CARSWELL LAKE,SASK,58.5333333333333,-109.483333333333,330.1,null,null,1980-07-01,1985-06-30,1980-01-01,1985-12-01
4108,CARTIER,ONT,46.7,-81.5666666666667,420.9,null,null,1886-08-01,1948-11-30,1886-01-01,1948-12-01
3584,CARTWRIGHT,MAN,49.1,-99.35,461.5,null,null,1883-04-01,1976-09-30,1883-01-01,1976-12-01
6773,CARTWRIGHT,NFLD,53.7083333333333,-57.035,14.3,1953-01-01,2013-12-30,1934-11-01,2013-12-30,1934-01-01,2012-12-01
3581,CARTWRIGHT,MAN,49.05,-99.4166666666667,472.1,null,null,1979-05-01,1992-03-31,1979-01-01,1992-12-01
3580,CARTWRIGHT 2,MAN,49.1666666666667,-99.5166666666667,467.3,null,null,1887-09-01,1900-08-31,1887-01-01,1900-12-01
6596,CARTYVILLE,NFLD,48.2333333333333,-58.8166666666667,30.5,null,null,1982-01-01,2010-09-19,1982-01-01,2006-02-01
2219,CARWAY,ALTA,48.999725,-113.376111111111,1354,null,null,1914-08-01,2011-11-30,1914-01-01,2007-11-01
49968,CARWAY,ALTA,49.0005555555556,-113.376111111111,1354,2012-01-16,2013-12-30,2012-01-16,2013-12-30,null,null
5784,CASCAPEDIA,QUE,48.7,-66.2166666666667,0,null,null,1918-07-01,1942-09-30,1918-01-01,1942-12-01
1529,CASINO CREEK,YT,62.7333333333333,-138.833333333333,1100,null,null,1969-08-01,1995-01-31,1969-01-01,1995-01-01
1530,CASINO MTN,YT,62.7333333333333,-138.833333333333,1005,null,null,1985-06-01,1985-07-31,1985-01-01,1985-12-01
1451,CASSIAR,BC,59.2833333333333,-129.833333333333,1077.5,null,null,1954-03-01,1996-08-31,1954-01-01,1996-08-01
1452,CASSIAR MINE,BC,59.3333333333333,-129.816666666667,1853.2,null,null,1960-08-01,1963-08-31,1960-01-01,1963-12-01
2377,CASTLE,ALTA,49.4,-114.333333333333,1360,null,null,1958-07-01,2011-09-01,1958-01-01,2007-09-01
2376,CASTLE MOUNTAIN VILLAGE,ALTA,51.2666666666667,-115.916666666667,1524,null,null,1983-06-01,2001-02-28,1983-01-01,2001-02-01
5017,CASTLE ROCK 6 NORTH,BC,52.5413888888889,-122.488611111111,541,null,null,1991-04-01,2013-08-31,1991-01-01,2007-02-01
1104,CASTLEGAR,BC,49.3333333333333,-117.666666666667,434.3,null,null,1916-07-01,1963-06-30,1916-01-01,1963-12-01
51458,CASTLEGAR A,BC,49.2961111111111,-117.6325,495.6,2013-05-16,2013-12-30,null,null,null,null
1105,CASTLEGAR A,BC,49.2963888888889,-117.6325,495.6,1954-01-12,2013-05-16,1965-12-01,2013-12-27,1966-01-01,2007-02-01
1106,CASTLEGAR BCHPA DAM,BC,49.3433333333333,-117.774444444444,435,null,null,1969-06-01,2013-12-29,1969-01-01,2007-02-01
30434,CASTLEGAR ROBSON PUMPHOUSE,BC,49.3411111111111,-117.734722222222,435,null,null,1998-10-01,2003-12-31,1998-10-01,2003-12-01
4895,CASTLETON,ONT,44.1166666666667,-77.8833333333333,167.6,null,null,1972-06-01,1973-02-28,1972-01-01,1973-12-01
1841,CASTOR,ALTA,52.2166666666667,-111.916666666667,769.6,null,null,1951-01-01,1963-04-30,1951-01-01,1963-12-01
1842,CASTOR,ALTA,52.1333333333333,-111.9,807.7,null,null,1969-12-01,1992-10-31,1969-01-01,1992-12-01
6597,CAT ARM RIVER,NFLD,50.0833333333333,-56.9166666666667,381,null,null,1983-05-01,1984-11-30,1983-01-01,1984-12-01
4242,CATARAQUI TS,ONT,44.3666666666667,-76.6166666666667,144.8,null,null,1960-08-01,1995-04-30,1960-01-01,1995-04-01
556,CATFISH CREEK,BC,53.6333333333333,-120.8,648,null,null,1986-06-01,1987-07-31,1986-01-01,1987-12-01
4742,CATHCART,ONT,43.1166666666667,-80.5666666666667,269.7,null,null,1962-04-01,1970-08-31,1962-01-01,1970-12-01
8264,CATHEDRAL POINT (AUT),BC,52.1874527777778,-127.471161111111,25.7,1994-02-01,2013-12-30,1994-12-30,2013-12-30,2002-05-01,2007-02-01
5785,CAUSAPSCAL,QUE,48.3666666666667,-67.2333333333333,168,null,null,1913-09-01,2013-10-31,1913-01-01,2013-10-01
5786,CAUSAPSCAL RECHERCHES,QUE,48.5,-67.1666666666667,332.2,null,null,1951-09-01,1973-12-31,1951-01-01,1973-12-01
990,CAWSTON SIMILKAMEEN,BC,49.1833333333333,-119.766666666667,398,null,null,1979-05-01,1992-10-31,1979-01-01,1992-12-01
3765,CAYER,MAN,51.25,-99.0833333333333,259.1,null,null,1972-06-01,1981-09-30,1972-01-01,1981-12-01
